id_server; station_name
7805766394; ALB. SANTA MARIA AGUIAR (C) (08P/02C)
9343897932; ALB. SAUCELLE (C) (07Q/03C)
10495923222; ALB. SAUCELLE (P) (07Q/03P)
60397; ALB. SERRA SERRADA (02Q/02)
60328; ALB. SOBREIRA (05M/02)
60250; ALB. SORDO (06K/17)
7262544344; ALB. SORDO (C) (06K/04C)
7262554704; ALB. SORDO (F) (06K/04F)
7262554700; ALB. SORDO (M) (06K/04M)
7300024142; ALB. STA. LUZIA_est 1_int - CCHE (13J/03C)
7300024146; ALB. STA. LUZIA_est 1_perfil - CCHE (13J/03P)
7300024138; ALB. STA. LUZIA_est 1_sup - CCHE (13J/03S)
60411; ALB. SÃO DOMINGOS (18B/01)
7392525732; ALB. SÃO DOMINGOS (C) (18B/07C)
9343898546; ALB. SÃO PEDRO - CCHA (C) (25K/07C)
9343898544; ALB. SÃO PEDRO - CCHA (F) (25K/07F)
9651414098; ALB. SÃO PEDRO - CCHA (P) (25K/07P)
9343898542; ALB. SÃO PEDRO - CCHA (S) (25K/07S)
60006; ALB. TAPADA GRANDE (28L/04)
4074390166; ALB. TAPADA GRANDE (C) (28L/14C)
3005244348; ALB. TEJA (07N/02)
8171868776; ALB. TORRES (22J/51)
8734091292; ALB. TORRÃO_est 1 int - CCHE (07H/08C)
8734102548; ALB. TORRÃO_est 1 perfil - CCHE (07H/08P)
6862727600; ALB. TORRÃO_est 2 int - CCHE (07H/07C)
7289442642; ALB. TORRÃO_est 2 perfil - CCHE (07H/07P)
60014; ALB. TOULICA (14O/01)
8181168084; ALB. TOULICA (C) (14O/08C)
8171868772; ALB. TOUREGA (22I/51)
60398; ALB. TOUVEDO (03G/07)
8727763034; ALB. TOUVEDO_est 1 int - CCHE (03G/13C)
8727802852; ALB. TOUVEDO_est 1 perfil - CCHE (03G/13P)
6862639044; ALB. TOUVEDO_est 2 int - CCHE (03G/09C)
7378261178; ALB. TOUVEDO_est 2 perfil - CCHE (03G/09P)
8215603990; ALB. TOUVEDO_est 2 sup - CCHE (03G/09S)
7349720336; ALB. VALE DA ARCA (23H/53)
8789094746; ALB. VALE DO ROSSIM_est 1 fundo - CCHE (11L/05F)
8789094752; ALB. VALE DO ROSSIM_est 1 perfil - CCHE (11L/05P)
8789094738; ALB. VALE DO ROSSIM_est 1 sup - CCHE (11L/05S)
60251; ALB. VALE FERREIROS (06P/02)
10009115090; ALB. VALE FERREIROS (C) (06P/02C)
10009115088; ALB. VALE FERREIROS (F) (06P/02F)
10009115092; ALB. VALE FERREIROS (M) (06P/02M)
60032; ALB. VALE GAIO (24H/04)
4073845476; ALB. VALE GAIO (C) (24H/04C)
9198880586; ALB. VALE ROSSIM (C) (11L/07C)
6864862532; ALB. VALEIRA (07M/10)
6862717276; ALB. VALEIRA_est 1 int - CCHE (07M/02C)
7378244430; ALB. VALEIRA_est 1 perfil - CCHE (07M/02P)
6862716192; ALB. VALEIRA_est 2 int - CCHE (07M/03C)
7378248424; ALB. VALEIRA_est 2 perfil - CCHE (07M/03P)
10024278366; ALB. VALTORNO (C) (06N/06C)
10024278364; ALB. VALTORNO (F) (06N/06F)
10024278368; ALB. VALTORNO (M) (06N/06M)
6864862528; ALB. VAROSA (07K/10)
8788604718; ALB. VAROSA_est 1 fundo - CCHE (07K/11F)
10628615910; ALB. VAROSA_est 1 int - CCHE (07K/11C)
8788604714; ALB. VAROSA_est 1 meio - CCHE (07K/11M)
8788604710; ALB. VAROSA_est 1 sup - CCHE (07K/11S)
244338980; ALB. VASCOVEIRO (09O/03)
7819158398; ALB. VASCOVEIRO (C) (09O/03C)
7819158394; ALB. VASCOVEIRO (F) (09O/03F)
7819158390; ALB. VASCOVEIRO (M) (09O/03M)
60033; ALB. VENDA NOVA (03J/08)
7351211454; ALB. VENDA NOVA (SADO) (22F/55)
8732898978; ALB. VENDA NOVA_est 1 int - CCHE (03J/19C)
8732910234; ALB. VENDA NOVA_est 1 perfil - CCHE (03J/19P)
6862651402; ALB. VENDA NOVA_est 2 int - CCHE (03J/14C)
7378261182; ALB. VENDA NOVA_est 2 perfil - CCHE (03J/14P)
8732910238; ALB. VENDA NOVA_est 3 int - CCHE (03J/20C)
8732910242; ALB. VENDA NOVA_est 3 perfil - CCHE (03J/20P)
8181168068; ALB. VENDA VELHA (C) (21E/50C)
7850926078; ALB. VENDA VELHA (S) (21E/50S)
4074390150; ALB. VIGIA (C) (22L/01C)
60155; ALB. VIGIA (F) (22L/01F)
60154; ALB. VIGIA (M) (22L/01M)
7268477274; ALB. VIGIA (P) (22L/01P)
60007; ALB. VIGIA (S) (22L/02S)
60239; ALB. VILA CHÃ (06M/04)
7262554708; ALB. VILA CHÃ (C) (06M/04C)
7262554996; ALB. VILA CHÃ (F) (06M/04F)
7262554712; ALB. VILA CHÃ (M) (06M/04M)
60240; ALB. VILAR (08L/03)
8734102552; ALB. VILAR-TABUAÇO_est 1 int - CCHE (08L/07C)
8734102556; ALB. VILAR-TABUAÇO_est 1 perfil - CCHE (08L/07P)
6862728202; ALB. VILAR-TABUAÇO_est 2 int - CCHE (08L/06C)
7378244426; ALB. VILAR-TABUAÇO_est 2 perfil - CCHE (08L/06P)
8732911150; ALB. VILARINHO DAS FURNAS_est 1 int - CCHE (03H/11C)
8732911156; ALB. VILARINHO DAS FURNAS_est 1 perfil - CCHE (03H/11P)
6862650612; ALB. VILARINHO DAS FURNAS_est 2 int - CCHE (03H/09C)
7378261318; ALB. VILARINHO DAS FURNAS_est 2 perfil - CCHE (03H/09P)
60253; ALB. VILARINHO FURNAS (03H/06)
6786946960; ALBARDO (11O/50)
9343898108; ALCABIDEQUE (13G/01)
9198880528; ALCAFACHE (10J/01)
60384; ALCANENA (17E/06)
2840483344; ALCARIA (12L/52)
6797623006; ALCARIA 1 (16E/51)
242204290; ALCARRACHE (ALB. ALQUEVA) (24N/01)
4822979528; ALCARRACHE - CCHA (C) (24N/15C)
3048791762; ALCARRACHE - CCHA (F) (24N/15F)
3048791758; ALCARRACHE - CCHA (M) (24N/15M)
9651412262; ALCARRACHE - CCHA (P) (24N/15P)
3001136810; ALCARRACHE - CCHA (S) (24N/15S)
6857147948; ALCARRACHE - MONTANTE - CCHA (C) (24N/16C)
3048791776; ALCARRACHE - MONTANTE - CCHA (F) (24N/16F)
3048791772; ALCARRACHE - MONTANTE - CCHA (M) (24N/16M)
3048791768; ALCARRACHE - MONTANTE - CCHA (S) (24N/16S)
9925141864; ALCORQUEIRA - CCHE (05R/07)
9198880580; ALCRAVE (11K/07)
2840537090; ALDEIA DE FREIRAS (14H/52)
403119534; ALDEIA DOS DEZ (12J/03)
9198880558; ALDEIA VIÇOSA (10N/09)
9343898216; ALDEÃO (15L/01)
9203856290; ALFAIÃO (03Q/04)
230259570; ALFEIZEIRÃO (17C/01)
60034; ALFENA (06G/05)
3109839244; ALFERCE NORTE (29G/52)
2840538920; ALFERRAREDE (17I/50)
9198880502; ALFUNDÃO - ALF1 - CCHA (25I/03)
2940598656; ALFUNDÃO - ALF2 - CCHA (25I/50)
399941004; ALGE (14H/02)
5541681654; ALGE CAPTAÇÃO (13H/07)
3109829974; ALGIBRE (30I/54)
3380540796; ALINHAVÃO (17L/50)
9159134264; ALJEZUR (30E/02)
3109829966; ALJEZUR NORTE (30E/50)
3109829962; ALJEZUR SUL (30E/55)
9198880512; ALJUSTREL - ALJ1 - CCHA (26H/04)
9198880514; ALJUSTREL - ALJ2 - CCHA (26H/05)
60035; ALMEIRÃO (15K/01)
9343897976; ALMOFALA (08Q/02)
9928832216; ALMOGRAVE (28E/54)
9343898274; ALMONDA 1 (17F/05)
9343898276; ALMONDA 2 (17F/14)
9343898278; ALMONDA 3 (17F/15)
9343898280; ALMONDA 4 (17F/16)
9343898282; ALMONDA 5 (17F/17)
9343898284; ALMONDA 6 (17F/18)
9343898286; ALMONDA 7 (17F/19)
9343898288; ALMONDA 8 (17F/20)
60221; ALMOUROL (17G/02)
2422951474; ALMOUROL CASTELO (17G/05)
403148222; ALOMBADA (09G/04)
4806769728; ALQUEVA - CAPTAÇÃO - CCHA (C) (23L/15C)
3048792132; ALQUEVA - CAPTAÇÃO - CCHA (F) (23L/15F)
3048792128; ALQUEVA - CAPTAÇÃO - CCHA (M) (23L/15M)
9651412264; ALQUEVA - CAPTAÇÃO - CCHA (P) (23L/15P)
3001136784; ALQUEVA - CAPTAÇÃO - CCHA (S) (23L/15S)
444180812; ALQUEVA - CAPTAÇÃO 1 (24L/03)
3048791788; ALQUEVA - DEGEBE - CCHA (F) (24M/17F)
3048791784; ALQUEVA - DEGEBE - CCHA (M) (24M/17M)
3048791780; ALQUEVA - DEGEBE - CCHA (S) (24M/17S)
3048791794; ALQUEVA - DESCARGA - CCHA (24M/18)
320386506; ALQUEVA - JUROMENHA (F) (21N/01F)
320277716; ALQUEVA - JUROMENHA (S) (21N/01S)
4822979534; ALQUEVA - JUSANTE - CCHA (C) (24M/16C)
3048792136; ALQUEVA - JUSANTE - CCHA (F) (24M/16F)
9691192340; ALQUEVA - JUSANTE - CCHA (M) (24M/16M)
9651412266; ALQUEVA - JUSANTE - CCHA (P) (24M/16P)
3001136806; ALQUEVA - JUSANTE - CCHA (S) (24M/16S)
318111000; ALQUEVA - MOURÃO (F) (23M/03F)
318099382; ALQUEVA - MOURÃO (M) (23M/03M)
318089754; ALQUEVA - MOURÃO (S) (23M/03S)
4822979940; ALQUEVA - MOURÃO - CCHA (C) (23M/15C)
3048801624; ALQUEVA - MOURÃO - CCHA (F) (23M/15F)
3048792522; ALQUEVA - MOURÃO - CCHA (M) (23M/15M)
9651412268; ALQUEVA - MOURÃO - CCHA (P) (23M/15P)
3001136788; ALQUEVA - MOURÃO - CCHA (S) (23M/15S)
4810281554; ALQUEVA MONTANTE - CCHA (C) (24M/15C)
3048792144; ALQUEVA MONTANTE - CCHA (F) (24M/15F)
3048792140; ALQUEVA MONTANTE - CCHA (M) (24M/15M)
9651412274; ALQUEVA MONTANTE - CCHA (P) (24M/15P)
3001136802; ALQUEVA MONTANTE - CCHA (S) (24M/15S)
9343898078; ALTO CEIRA 01 - CCHE (12K/06)
9343898076; ALTO CEIRA 02 - CCHE (12J/09)
9343898114; ALTO CEIRA 03 - CCHE (13J/05)
9198880416; ALTO CÁVADO 02 - CCHE (03K/01)
9198880424; ALTO CÁVADO 03 - CCHE (03J/02)
9198880426; ALTO CÁVADO 04 - CCHE (03J/03)
6786946936; ALTO DOS SANCHOS (09O/51)
60094; ALVALADE CAMPILHAS (26G/04)
60095; ALVALADE SADO (26G/05)
2840475668; ALVARES (13I/51)
9198880344; ALVARRÃO - ALVAR1 - CCHA (25L/11)
9198880300; ALVAS - TREGOSA (04E/11)
9343898322; ALVEGA (17I/08)
100807867; ALVERCA GOLEGÃ (17G/09)
4806771790; ALVITO - CCHA (C) (24J/11C)
3048819994; ALVITO - CCHA (F) (24J/11F)
9651412276; ALVITO - CCHA (P) (24J/11P)
3048819990; ALVITO - CCHA (S) (24J/11S)
3048820012; ALVITO - JUSANTE - CCHA (24J/12)
3048801632; ALVITO - MONTANTE - CCHA (24K/10)
4826516068; ALVITO - TÚNEL - CCHA (C) (24J/10C)
3048820008; ALVITO - TÚNEL - CCHA (S) (24J/10S)
9198880484; ALVITO PISÃO - ALVPIS1 - CCHA (24J/03)
9198880326; ALVITO PISÃO - ALVPIS2 - CCHA (25J/01)
9198880336; ALVITO PISÃO - ALVPIS4 - CCHA (25K/04)
6857985596; ALVOCO - CCHE (12J/05)
9198880632; ALVOCO DA SERRA (12K/05)
6786918512; ALVRE (07G/50)
3001577644; AMEIXIAL (29J/56)
9198880366; AMENDOEIRA DO CAMPO (27J/02)
9343897844; AMIEIRO (06M/02)
60036; AMOR (15D/01)
6797622996; AMOR - RIO LIS (15D/53)
9343898474; AMOREIRA (21G/01)
4822980378; AMOREIRA - CCHA (C) (25L/07C)
8447849658; AMOREIRA - CCHA (F) (25L/07F)
9651412278; AMOREIRA - CCHA (P) (25L/07P)
3067781204; AMOREIRA - CCHA (S) (25L/07S)
4913192250; AMOREIRA JUSANTE - CCHA (25L/09)
9928832180; AMOROSA (04E/28)
403120786; ANDORINHA (11K/04)
60254; ANELHE (04L/02)
9343898440; ANTIGA LINHA FÉRREA (20I/02)
9203856328; ANTIGO (04K/01)
244129572; ANÇÃ (12F/06)
9928833910; APULIA (05E/52)
3764608238; ARADE - FORTE SÃO JOÃO (F) (31F/02F)
3764608234; ARADE - FORTE SÃO JOÃO (S) (31F/02S)
8259702694; ARADE - JUSANTE (30G/53)
3764608246; ARADE - MEXILHOEIRA CARREGAÇÃO (F) (31F/01F)
3764608242; ARADE - MEXILHOEIRA CARREGAÇÃO (S) (31F/01S)
3764608250; ARADE - SILVES (30G/01)
3001136818; ARDILA - BARRANCOS (24O/50)
60037; ARDILA - CAPTAÇÃO (25N/02)
3048820042; ARDILA - CAPTAÇÃO - CCHA (F) (25L/03F)
3048820038; ARDILA - CAPTAÇÃO - CCHA (S) (25L/03S)
6857074422; ARDILA - CCHA (C) (25M/15C)
3048820030; ARDILA - CCHA (F) (25M/15F)
3001408530; ARDILA - CCHA (S) (25M/15S)
3048820034; ARDILA - MONTANTE - CCHA (25M/10)
242197206; ARDILA 1 (24O/01)
60174; AREAL BESSA (04F/04)
9351012828; ARGA DE BAIXO (02E/12)
9198880294; ARGELA (02E/11)
9198880412; ARGEMIL (05G/15)
9343897904; ARMAMAR - RIB. DE TEMILOBOS (07K/17)
9343898408; ARNEIRO CARDAL (20D/07)
6786806798; ARNOSO (05F/50)
9198880390; AROSA (04H/09)
9203856452; ARQUINHO (06F/06)
2840819690; ARQUITETO (20A/50)
9343897832; ARRABÃES (06K/14)
9343898254; ARRIACHA (16J/03)
2840538926; ARRIFANA (17H/50)
9928832196; ARRIFES (31H/05)
3000891542; ARRONCHES (19N/50)
2840776454; ARROUQUELAS (18D/50)
6786926052; ARTORTAS (07O/53)
244127554; ARZILA (12F/07)
60039; ASPRA (03D/01)
6857398044; ASSECA - CONFLUÊNCIA - CCHA (C) (21N/11C)
6857398040; ASSECA - CONFLUÊNCIA - CCHA (S) (21N/11S)
8258170102; ATALISCA (30L/51)
9203856440; ATENOR (05R/03)
9200203638; ATOUGUIA DA BALEIA (17B/20)
60347; AV. FREIXIAL (20C/03)
9343898198; AVANTEIRA (15G/01)
9614456900; AVE - AV2A (F) (05E/22F)
665741764; AVE - AV2A (S) (05E/22S)
655901954; AVE - BACIA MANOBRA (05E/21)
3766915420; AVE - FOZ (F) (05E/08F)
3766915416; AVE - FOZ (S) (05E/08S)
3766915428; AVE - GRANJA (F) (05E/07F)
3766915424; AVE - GRANJA (S) (05E/07S)
655901956; AVE - PONTE CASALINHO - RETORTA (S) (05E/23S)
3766915800; AVE - SANTA CLARA (F) (05E/05F)
3766915796; AVE - SANTA CLARA (S) (05E/05S)
655885268; AVE - SAÍDA ESTUÁRIO (F) (06E/20F)
655900158; AVE - SAÍDA ESTUÁRIO (S) (06E/20S)
3766915792; AVE - SÃO SEBASTIÃO (F) (05E/06F)
3766915788; AVE - SÃO SEBASTIÃO (S) (05E/06S)
9203856256; AVELEDA (02Q/05)
9928832228; AVENCAS (21A/54)
9343898094; AVIAL (12N/02)
9052965662; AV_TW_2 - Vila do Conde (S) (05E/51S)
9198880382; AZEITES (28L/11)
60256; AZENHA (08K/01)
60041; AZENHA CERIEIROS (ALB. ALQUEVA) (24M/04)
303923546; AZENHA NOVA (12E/01)
60040; AZENHA QUILOS (26K/02)
6857398048; AZEVÉL - CONFLUÊNCIA - CCHA (23M/17)
3109825840; AZILHEIRA (29H/50)
9343898330; AZINHAGA DO MIGUEL BOI (17K/02)
9343898170; AZINHAL VELHO (14N/04)
6199401456; AZÓIA - RIO TOURO (21A/08)
7840914474; AÇ. ABRANTES - JUSANTE (17H/03)
2423316296; AÇ. AMIEIRA (ALB. ALQUEVA) (24L/01)
230332628; AÇ. BAZÁGUEDA (13O/02)
60223; AÇ. BUFO (25P/01)
4074390158; AÇ. BUFO (C) (25P/01C)
7578249678; AÇ. COIMBRA (C) (12G/09C)
7578249682; AÇ. COIMBRA (F) (12G/09F)
244338978; AÇ. MAEIRA - CAPT. 43 (09K/01)
60229; AÇ. NEGRO (04S/01)
6203848198; AÇ. PONTE CAPINHA / RIB. MEIMÔA (12M/06)
60346; AÇ. PONTE PEDRA (17E/03)
2664237910; AÇ. RIBEIRO SERRA (16I/03)
400029062; AÇ. RIO ALFUSQUEIRO / ALB. CAINHAS - CAPT. 62 (09H/05)
7349721112; AÇ. VALE COELHEIROS (24E/55)
7351201098; AÇ. VALE DAS BICAS (22F/54)
7852337026; AÇ. VALE POÇOS / MONTE BARCA (C) (20G/52C)
60230; AÇ. VILA VERDE RAIA (03M/03)
10075657984; AÇUDE BARROCA - JUSANTE (13K/07)
10075657986; AÇUDE BARROCA - MONTANTE (13K/06)
9351003980; AÇUDE DA GRELA - CCHE (09G/11)
6786808300; BACEIRO (PARÂMIO) (02P/50)
6793890574; BACOREIRA (Pré - Barragem Veiros) (20L/51)
2940598690; BADOCA (25E/02)
9343897804; BAIXO SABOR_Est. 1 - CCHE (05R/06)
9343897800; BAIXO SABOR_Est. 2 - CCHE (05Q/05)
9343897798; BAIXO SABOR_Est. 3 - CCHE (05Q/04)
60169; BALAZAR (05F/01)
6862568692; BALEIRAL - CCHE (02H/54)
9198880354; BALEIZÃO QUINTOS - BALQUI2 - CCHA (26J/03)
9198880296; BALUGÃES (04F/10)
9343897836; BANDUGE (06K/16)
3380541190; BARBAÍDO (14L/54)
60042; BARCA AMIEIRA (ALB. BELVER) (16J/01)
243036190; BARCA DALVA (07P/04)
6786806794; BARCO (05G/50)
6786846750; BARIGELAS (04K/50)
9004938646; BARQUINHA (17G/06)
6862640908; BARRAGEM DO TOUVEDO - CCHE (03G/10)
6844877194; BARRAGEM LOUÇAINHA II - CAPT. 41 (13H/10)
7468690100; BARRANCO DA CABRITA - PED2 - CCHA (25K/53)
7470397906; BARRANCO DA CASA BRANCA (25I/57)
9198880494; BARRANCO DA CASA BRANCA II (24J/04)
7470404940; BARRANCO DA CHAMINÉ (25H/51)
7470186780; BARRANCO DA FOZ DO GUADIANA - SPEBAL2 - CCHA (26L/57)
7774925918; BARRANCO DA GRAVIA - BALQUI1 - CCHA (26K/54)
7470404944; BARRANCO DA PALHOTA (25G/53)
6625601900; BARRANCO DA RETORTA (26L/56)
7470397946; BARRANCO DA ZAMBUJEIRA - SADO (28E/53)
7468846988; BARRANCO DA ZAMBUJEIRA / GUA - BRI2 - CCHA (25L/54)
7470397902; BARRANCO DAS ALMOLEIAS (27H/56)
7468599342; BARRANCO DAS CABANAS II (25O/54)
7774925914; BARRANCO DAS FAIAS (24I/55)
6924455994; BARRANCO DAS VENDAS - JUSANTE GROUS (26J/51)
7470091148; BARRANCO DAS VÁRZEAS - BRI3 - CCHA (25L/55)
8171856052; BARRANCO DE BICHO AIVADO (27K/50)
7470276138; BARRANCO DE DONA MARIA (27N/50)
7470276130; BARRANCO DE JOÃO DIAS (26N/52)
7470397930; BARRANCO DE JOÃO PAIS (27F/58)
7470276122; BARRANCO DE SANTA IRIA (26L/58)
9198880370; BARRANCO DE VALE COVO (27L/02)
7468599338; BARRANCO DO AGUIAR (24L/55)
7470276126; BARRANCO DO AMENDOEIRO (26K/53)
7470397950; BARRANCO DO CARVALHAL (29E/55)
7470397934; BARRANCO DO CORUJO DA VÁRZEA (27F/59)
7468690096; BARRANCO DO ESCARAVELHO (25N/56)
10080888362; BARRANCO DO FARROBO (26H/09)
7470091164; BARRANCO DO FRANCO (26M/55)
7470397918; BARRANCO DO FREIXINHO (26E/52)
6924481192; BARRANCO DO JOÃO BILHEIRO (26M/52)
7470393372; BARRANCO DO MONTE DAS OLIVEIRAS (27I/52)
7470397898; BARRANCO DO MONTE DOS COELHOS (24I/54)
7470276134; BARRANCO DO MONTE FAVA (26J/53)
7470397914; BARRANCO DO MONTE NOVO DE BESTEIROS (26F/57)
10080888364; BARRANCO DO MORGADO (26H/07)
8171868764; BARRANCO DO PEGO ESCURO (27L/54)
7470276142; BARRANCO DO PELINGROSO (27M/53)
7470397938; BARRANCO DO QUEIMADO (27E/52)
7470397922; BARRANCO DO VALE COELHO (27F/56)
7470397910; BARRANCO DO VALE DE FOMEIRAS (27G/56)
7470404936; BARRANCO DO VALE DE FORNOS (26H/55)
7468631438; BARRANCO DO VALE DO CARVÃO - CALMOU2 - CCHA (25L/53)
7468678720; BARRANCO DO VALTAMUJO (25N/55)
7470276146; BARRANCO DOS ALCAIDES (27M/51)
7470393368; BARRANCO DOS ALCAIDES II (27M/52)
7468690106; BARRANCO DOS CARPINTEIROS (25N/54)
7470397942; BARRANCO DOS PORTOS RUIVOS (28E/52)
7470267208; BARRANCO DOS QUINTOS (26K/52)
7470397926; BARRANCO DOS VALES (27F/57)
6857985600; BARRIL DE ALVA - CCHE (12J/06)
3679784876; BARRINHA ESMORIZ - A (08F/03)
3766915842; BARRINHA ESMORIZ - B (08F/04)
3766915846; BARRINHA ESMORIZ - C (08F/05)
3766915850; BARRINHA ESMORIZ - D (08F/06)
3679784858; BARRINHA MIRA (11E/02)
6794281774; BARROCA DA VIRTUDE (14L/50)
6786917482; BARROCOS (06I/51)
9343898232; BARROS (15N/02)
60216; BARROSELAS (04E/07)
2840422040; BASÁGUEDA (12O/51)
230379240; BATALHA (16E/02)
9353988846; BEIRA GRANDE (06N/05)
242204296; BEIRÃ (17N/01)
6788285654; BELA MANDIL (31J/50)
8258162842; BELICHE - JUSANTE (30M/50)
2840422014; BELMONTE (11M/51)
2840418436; BELMONTE GARE (12N/50)
2840549342; BELMONTE GARE 2 (12N/53)
9343898324; BELVER (RIB. BELVER) (17J/01)
6794281386; BEMPOSTA (13N/51)
2423316280; BENAVENTE (20E/01)
3380541232; BENFICA RIBATEJO (19E/50)
60043; BENSAFRIM (31E/01)
6833731602; BENSAFRIM - JUSANTE (31E/51)
9198880328; BERINGEL BEJA - BERBEJ1 - CCHA (25J/02)
9198880508; BERINGEL BEJA - BERBEJ2 - CCHA (26J/01)
60257; BERTIANDOS (03F/03)
60348; BICO CORVOS (LAGOA ÓBIDOS) (17B/04)
9343898016; BIZARIL (09O/02)
244121358; BOAVISTA (12G/05)
60044; BODEGA (31K/03)
2840537098; BOEIRO (15I/51)
9343898426; BOGALHÕES (20G/03)
2840471358; BOGAS BAIXO (13K/53)
6794320300; BOIÇAS (21C/50)
9343898026; BOLFIAR (10G/03)
9203856232; BOLÊNCIA (02F/07)
9198880618; BORDEIRO (12I/09)
9343898200; BOTELHA (15G/03)
3456574870; BOTELHA GRANDE (28E/50)
3732914414; BOTELHA GRANDE 2 (28E/01)
6797623476; BOTÃO (12G/55)
6786807178; BOUGADO (05F/51)
9198880394; BOUÇA DO RIO (05G/13)
377460868; BOUÇAS (01F/05)
9343898154; BOUÇÃ (14H/07)
6788288590; BRAVURA - JUSANTE (30E/56)
6862650600; BRAVÃES - CCHE (03G/12)
60414; BRAÇO CORTIÇO (17F/08)
9198880304; BREIA (04E/13)
4826516064; BRINCHES - CCHA (C) (25L/08C)
8447849662; BRINCHES - CCHA (F) (25L/08F)
9651412280; BRINCHES - CCHA (P) (25L/08P)
3067781594; BRINCHES - CCHA (S) (25L/08S)
4913192254; BRINCHES - JUSANTE - CCHA (25L/10)
9198880358; BRINCHES ENXOÉ - BRIENX1 - CCHA (26L/03)
9203856394; BRITELO (05J/07)
9203856278; BRITO (03O/06)
9343898100; BRUNHOS (13E/09)
9928833894; BUARCOS (13D/31)
60349; BUCELAS (20C/02)
6797623456; BUNHEIRA (10F/50)
6786846806; BUSTELIBERNE (BUCOS ALÉM RIO) (04I/54)
101227609; CABECEIRA AVE (ALB. ERMAL/GUILHOFREI) (04I/03)
101228276; CABECEIRA OVELHA (06I/06)
101228279; CABECEIRA SOUSA (06H/02)
6786846826; CABECEIRAS DE BASTO (04J/51)
808716598; CABECINHA (ALB. CASTELO BODE) (16H/07)
9343897838; CABEDA (06L/02)
9198880372; CABEÇA AIRES II (27L/05)
346988172; CABEÇA GORDA (ALB. CASTELO BODE) (16H/06)
9343898080; CABEÇO DA POMBINHA (12L/01)
9343898326; CABEÇO DA ÁGUIA (17J/04)
9343898136; CABEÇO DE S. JOÃO (13N/05)
9343898186; CABEÇO DOS TOJOS (14O/04)
9343898194; CABEÇÃO (14P/02)
10373093838; CABO DO MUNDO (MATOSINHOS) (Biota-Bivalves) (06E/01BIV)
9928832232; CABO RASO (21A/53)
6862639670; CABREIRO - CCHE (02G/04)
6794320292; CABREIROS (21A/50)
9343898212; CABRIEIRA (15H/07)
6860670484; CABRUM_est 1 - CCHE (07J/05)
6861049532; CABRUM_est 2 - CCHE (07J/06)
6861228270; CABRUM_est 3 - CCHE (07I/11)
6861408660; CABRUM_est 3 - FINZES - CCHE (07I/12)
2940598660; CAEIRA (23G/51)
9198880306; CAIA (20O/01)
242196528; CAIA - GUADIANA (20O/03)
3471197510; CAIA POSTO FISCAL (20O/04)
9198880238; CAINHEIRAS (01I/01)
9601698034; CAIS CABO (VILA FRANCA XIRA) (F) (20D/02F)
2422949166; CAIS CABO (VILA FRANCA XIRA) (S) (20D/02S)
60415; CAIS PALÁCIO (19D/07)
60045; CAIS PONTE AZAMBUJA (19D/06)
60417; CAIS SACAVÉM (21C/05)
60416; CAIS SALGUEIRO (19D/08)
6203848218; CAIS VILA VELHA DE RÓDÃO (16K/03)
9203856254; CALABOR (02Q/04)
9343897938; CALDAS DE S. JORGE (08G/05)
9198880530; CALDAS DE SANGEMIL (10J/02)
60047; CALDAS VIZELA (05H/01)
9343898550; CALIÇOS - CCHA (C) (25M/03C)
9651414076; CALIÇOS - CCHA (P) (25M/03P)
9350990940; CALIÇOS - CCHA (S) (25M/03S)
9343898548; CALIÇOS - JUSANTE - CCHA (25L/14)
9198880350; CALIÇOS MACHADOS - CALMAC1 - CCHA (25M/01)
9198880342; CALIÇOS MOURA (MOURA GRAVÍTICO) - CALMOU1 - CCHA (25L/01)
6786809080; CALVO (SANTA VALHA) (03N/50)
9427532540; CALVÁRIO (09I/11)
2840776456; CAMBAS (13J/51)
2840537104; CAMPINHO (15N/52)
9343898438; CAMÕES (20I/01)
6797622984; CANADAS / MTE. REDONDO (14D/53)
9198880256; CANADELO (03F/01)
3109825836; CANAFECHAL (30F/51)
10034700146; CANAL ADUTOR MONDEGO/VILA VERDE (13E/11)
9504233324; CANAL ARADE (30G/14)
9504259556; CANAL DAS FONTAINHAS (31F/10)
8267138646; CANAL MONTARGIL (19H/02)
9504260166; CANAL REGA MIRA (29E/03)
6797623000; CANCELA DA AZEITEIRA (15E/50)
9203856416; CANDEDO (05M/07)
2940598662; CANEJA BAIXO (28F/50)
60350; CANEÇAS (21B/07)
2840422006; CANHOSO (12M/50)
9343898228; CANINHAS (15M/05)
60048; CANIÇOS (05G/02)
60258; CANTELÃES (04I/01)
6794320304; CANTINA (21G/50)
6786946896; CANTO DO LOBO (09N/50)
2422911182; CAPA ROTA (21A/03)
9198880560; CAPAROSA (11H/01)
6793890566; CAPEDE (13L/55)
60260; CAPTAÇÃO BURGÃES - CAPT. 31 (08G/03)
60259; CAPTAÇÃO RIBEIRA (08L/04)
60261; CAPTAÇÃO RIO ÍNSUA (08G/02)
6788285650; CARCAVAIA (30K/51)
9198880274; CARDIELOS (03E/09)
2840422008; CARIA (12M/51)
9203856246; CAROCEIRAS (02O/04)
9203856252; CARRAGOSA (02Q/03)
3109825832; CARRAPATEIRA (30D/50)
9343898436; CARREGAIS DE BAIXO (20H/06)
2840538922; CARREGUEIRA (16I/51)
6797622988; CARREIRA (14D/52)
9343898084; CARVALHAIS (12L/04)
9198880284; CARVALHIÇAS (01H/05)
